SOLDADURA,SOLDADURA Y EQUIPOS,,601660,ELECTRODO WELSUGAR 380 5/32,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601670,ELECTRODO NI-55 1/8,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601673,ELECTRODO 308 3/32 LINCOLN,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601675,ELECTRODO P/HIERRO COLADO 1/8 NIQU,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601676,ELECTRODO 309-16 5/32 ACER/INOX W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601677,ELECTRODO 309-16 1/8 ACER/INOX W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601679,ELECTRODO 309-16 ACER/INOX,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601680,ELECTRODO P/HIERRO COLADO 5/32,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601681,ELECT 309-16 1/8 ACE/INOX,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601682,ELECTRODO 316-16 5/32 ACE/INOX W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601683,ELECTRODO 308-16 1/8 ACE/INOX  W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601684,ELECT ACE/INO 308-16 5/32,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601685,ELECTRODO ER 705-3 1/8 WA,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601686,ELECTRODO ACE/INOX 308-16 3/32,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601687,ELECTRO 309-16 5/32 ACE/INOX W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601688,ELECT AC/INOX 309-16 3/32,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601690,ELECTRODO NIQUEL-100 1/8 W.A.,PRODUCTO
SOLDADURA,SOLDADURA Y EQUIPOS,,601693,ELECTRODO NIQUEL-100 5/32 W.A.,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424500,ARANDELA PLANA 1-1/4,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424501,ARANDELA PLANA 1-1/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424502,ARANDELA PLANA 1-1/2,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424503,ARANDELA PLANA M-12,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424505,ARANDELA PLANA 1/2,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424507,ARANDELA PLANA 1/2 GALV,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424510,ARANDELA PLANA 1/4,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424514,ARANDELA PLANA 16 MM,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424515,ARANDELA PLANA 3/16,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424517,ARANDELA PLANA 3/4,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424519,ARANDEL PLANA 3/8 ACE/INO,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424520,ARANDELA PLANA 3/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424521,ARANDELA PLANA 1-3/8 G-8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424522,ARANDELA PLANA 3/8 G,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424523,ARANDELA PLANA 3/8 ACE/INOX,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424525,TUERCA HEX GR-8  1/4,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424526,ARANDE PLAT PLANA 5/16 GA,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424530,ARANDELA PLANA 7/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424535,"ARANDELA PLANA 1""",PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424538,ARANDELA PLANA ACE/INOX 12MM,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424539,ARANDELA PLANA ACE/INOX 10MM,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424540,ARANDELA PLANA 7/16,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424545,ARANDELA PLANA GAL 3/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424547,ARANDELA PLANA GAL 5/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424550,ARANDELA PLANA 5/8,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424552,ARANDELA PLANA 5/8 ACER/INOX,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424555,ARANDELA PLANA 9/16,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424846,ARANDELA PLANA 2,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424950,ARANDELA PLANA 5/16 GALV,PRODUCTO
TORNILLERIA,ARANDELA PLANA,,424970,ARANDELA PLANA 1/2 G-8,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,404847,ARANDELA PRESION 1-1/4  ACEROINOX,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,404848,ARANDELA PRESION 1-1/2 ACERO/INOX,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,404849,ARANDELA PRESION 1-1/4,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424750,ARANDELA PRESION 1/4,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424800,ARANDELA PRESION 1/2,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424803,ARANDELA PLANA 9/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424805,ARANDELA PRESION 3/4 D-120 ACHSA,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424808,ARANDELA PRESION 3/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424810,ARANDELA PRESION 5/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424811,ARANDE PLAT PRESI 5/16 GA,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424815,ARANDELA PRESION 9/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424820,ARANDELA PRESION 7/8,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424822,ARANDELA PRESION 7/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424823,ARANDELA DE PRESION 7/16,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424825,ARANDELA PRESION 3/8,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424826,ARANDELA PRESION 1-1/2,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424827,ARANDELA PRESION 1-1/8,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424828,ARANDELA PRESION 16MM,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424830,.RANDELA PRESION 5/8,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424840,ARANDELA PRESION 3/8 ACER/INOX,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424850,"ARANDELA PRESION ""1""",PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424851,ARANDELA PRESI 1 ACE/INOX,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424855,ARANDELA PRESION ACE/INOX 12MM,PRODUCTO
TORNILLERIA,ARANDELA PRESION,,424856,ARANDELA PRESION ACE/INOX 10MM,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107100,TORNILLO P/F 7/16,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107109,TORNILLO P/ESPANSOR S-6,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107110,TORNILLO P/ESPANSOR S 8,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107112,TORNILLO PB. 1/4X2-1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107115,TORNILLO P/FINA 1/4X3 P/TECHO C-1500PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107190,TORNILLO ACER/INOX 1/2X4 COMP,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,107196,TORNILLO ACE/INOX 5/8X3 C/TUERCA,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,335890,TUERCA DE SEGURIDAD 7/8,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,405821,TORNILLO ALLEN INOX M6X30 COMP,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425003,TORNILLO P.B. P/TABLA YESO 7/16,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425005,TORNILLO P.B P/ZINC 1/4X1,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425006,TORN HEX NC G-5 1/4X1,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425008,TORNILLO P.B P/ZINC 1/4X1 C-4000PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425009,TORNILLO P.F P/ZINC 1/4X1 GOLOSO,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425016,TORNILLO 3/16X1 COMPLETO,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425031,TORNILLO P/MADERA 3/8X3,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425034,TORNILLO C/AVELLANADA 1/2X1-1/2 ALLEN,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425324,TORNILLO P.B P/ZINC 1/4X3 C-1600 PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425326,TORNILLO P.B P/TAB YESO 1-1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425328,TORNILLO P.B P/ZINC 1/4X3,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425329,TUERCA HEX GALV 1/4,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425330,TORNILLO P.B P/ZINC 1/4X1-1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425331,TORNILLO P.B. P/TAB YESO 1-1/4,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425332,TORNILLO P.B P/ZINC 1/4X1-1/2 C-3200 PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425333,TORNILLO P.B P/ZINC 1/4X2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425334,TORNILLO P.B P/ZINC 1/4X2 C-2000 PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425336,TORNILLO P.F. P/TECHO 2-1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425337,TORNILLO P.B P/ZINC 1/4X2-1/2 C-1800 PCS,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425338,TORNILLO P.F. P/TECHO 2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425427,TORNILLO GOLOZO 3/16X1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425428,TORNILLO GOLOSO 3/8X5,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425447,TORNILLO GOLOZO 3/8X3 P/MADERA,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425451,TORNILLO ACE/INOX 1/2X1-1/2 C/TUERCA,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425456,TORNILLO ACE/INOX 5/8X2 C/TUERCA,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,425520,TORNILLO ACE/INOX 5/8X4,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,426662,TUERCA DE SEGURIDAD 5/8,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,455532,VARILLA ROSCADA GALV 3/8X72,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457122,TORNILLO ALLEN A/INOX 3/8X1-1/2 COMPL,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457123,TORNILLO ALLEN A/INOX 4X10 MM,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457124,TORNILLO ALLEN A/INOX 3/8X1 COMPL,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457127,TORNILLO ALLEN A/INOX 3/8X1-1/4,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457128,TORNILLO ALLEN A/INOX 1/2X3-1/2,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,457129,TORNILLO ALLEN A/INOX 3/8X2 COMPL,PRODUCTO
TORNILLERIA,OTRA - TORNILLERIA,,475915,TORNILLO M12X45MMX1.75 COMP,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424508,ARANDELA PLANA M8,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424509,ARANDELA PLANA 1/2 ACE/INOX,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424556,ARANDELA PLANA 9/16 G,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424557,ARANDELA PLANA GAL 1/2,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424801,ARANDELA PRESION 1/2 ACE/INOX,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424816,ARANDELA PRESION 5/8 ACER/INOX,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424857,ARANDELA PRESION ACE/INOX 5/16,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,424900,ARANDELA CUADRADO 5/8,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,427500,ARANDELA PLANA A/INOX 1/2,PRODUCTO
TORNILLERIA,OTRAS ARANDELAS,,427504,ARANDELA PRESION Z/INOX 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425322,TUERCA HEX GALV 5/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425491,TUERCA A/INOX M12,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425571,TUERCA 1/2 ACERO INOXIDABLE,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425572,TUERCA GALV 5/16,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425573,TUERCA GALV UNC 3/16,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425576,TUERCA GALV 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425591,TUERCA HEX GR-5  5/8  R/F,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425598,TUERCA ROSCA FINA 9/16,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425610,TUERCA HEX GR-5  3/8 R/FINA,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425921,TUERCA M16 P-2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,425922,TUERCA M20 P-2.5,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426635,TUERCA UNC 1/2P/TORN AVELLA,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426642,TUERCA ACERO 5/16,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426643,TUERCA ACE/INOX 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426645,TUERCA 3/8 ACERO INOXIDABLE,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426650,TUERCA DE SEGURIDAD 3/8 ACE/INOX,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426652,TUERCA M10,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426653,TUERCA M12-1.75 8.8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426659,TUERCA DE SEGURIDAD 3/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426660,TUERCA DE SEGURIDAD 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426661,TUERCA DE SEGURIDAD 3/4,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426663,TUERCA DE SEGURIDAD 7/16,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426664,TUERCA SEGURIDAD 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426669,TUERCA DE SEGURIDAD 1/2 ACERO INOX.,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426670,TUERCA ACERO INOXIDABLE 5/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426671,TUERCA ACE/INOX 3/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426674,TUERCA CASTELADA 1-1/2 RG,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426675,TUERCA A/INOX HEX 1,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426676,TUERCA CASTELADA 1/2 RF,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426690,TUERCA DE SEGURIDAD 1,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426691,TUERCA DE SEGURIDAD 1-1/4,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426693,TUERCA DE SEGURIDAD 1 R/FINA,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426906,TUERCA ROSCA FINA 1-1/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,426960,TUERCA HEX GR-5  1/4 R/FINA,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,428040,TUERCA DE SEGURIDAD 1/4 R/F,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,428041,TUERCA DE SEGURIDAD 1/4 UNC,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,428050,TUERCA ROSCA FINA 5/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,428051,TUERCA ROSCA FINA 3/8,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,455502,TUERCA ROSCA FINA 1/2,PRODUCTO
TORNILLERIA,OTRAS TUERCAS,,475573,TUERCA HEX GR-5 3/16,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,107105,TORNILLO P. B. P/ZINC 8MMX3/4,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,107107,TORNILLO P.F. P/TABLA YESO 1-1/4,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405820,TORNILLO ACE/INOX 1/2X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405822,TORNILLO ALLEN 3/4X2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405823,TORNILLO ALLEN M6X40 1.0,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405824,TORNILLO ALLEN M6X15,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405825,TORNILLO ALLEN 3/4X2-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,405830,TORNILLO ACE/INOX 1X6 C/TUERCA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421000,TORNILLO M12X40MMX1.75 G-8.8,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421001,TORNILLO HEX M16X50MMX1.75 COMP,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421002,TORNILLO HEX M8X25COMPL,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421003,TORNILLO HEX 12X30,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421004,TORNILLO HEX M12X60 C/U,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421005,TORNILLO ALLEN M12X45 ACERO,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421006,TORNILLO HEX M16X45 P-2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421007,TORNILLO HEX M20X70 P-2.5,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,421008,TORNILLO HEX M20X60 P-2.5,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424103,TORNILLO HEX M12X25MMX1.5,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424104,TORNILLO HEX M20X100MM,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424105,TORNILLO HEX M10X90MM,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424106,TORNILLO HEX M8X12MMX1.25,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424107,TORNILLO HEX M6X10MM,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424108,TORNILLO HEX M10X30MM,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424109,TORNILLO HEX M12X90MMX1.75,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424150,TORNILLO M8X50MM COMPL,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424902,TORNILLO M16X38MM GR8.8,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424990,TORNILLO ALLEN M12X90,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424991,TORNILLO ALLEN M8X30 A/INOX,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424992,TORNILLO ALLEN M10X60,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,424998,TORN MET CONI PLANA 6X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425000,TORNILLO CENTRO 1/2X8 C,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425001,TORNILLO C/REDONDO 3/16X1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425002,TORNILLO DE CENTRO 1/2X12,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425004,TORNILLO C/REDONDO 3/16X2 R.G.,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425013,TORN HEX 1/2X1-3/4 C/TURC,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425014,TORNILLO CONICO 3/16X1 C/TUERCA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425015,TORNILLO HEX 5/16X3 COMPLETO,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425017,TORNILLO 1/4X4 COMPLETO,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425020,TORN HEX ROS CORRD 5/8X16,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425022,VARILLA ROSCADA 1/2X78 (2MT),PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425023,VARILLA ROSCADA 1/2X10,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425024,VARILLA ROSCADA 3/8X10,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425025,VARILLA ROSCADA 1/2X39 (1MT),PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425026,VARILLA ROSCADA 1X39 (1MT),PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425032,TORNILLO CAB/AVELLA A/INOX 3/8X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425035,TORN HEX  8X16X1.25MM,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425038,TORNILLO AVELLANADO M8X40,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425039,TORNILLO AVELLANADO 4X10,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425041,TORN HEX C/TUERCA 5/32X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425042,TORN HEX C/TUERCA 3/16X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425043,TORN HEX C/TUERCA 3/8X1-1/2 A/INOX,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425044,TORN HEX 3/16X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425047,TORN HEX 12X40MM R/GRUESA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425048,TORN HEX ACE/INOX 3/16X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425049,TORNILLO P/ASBESTO 1/4X14,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425117,TORNILLO ACE/INOX 1/2X5,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425124,TORN HEX 8X110MM R/GRUESA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425187,TORNILLO CENTRO 1/2X12 C,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425188,TORNILLO CENTRO 3/8X6 C,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425189,TORNILLO CENTRO 3/8X8 C/TUERCA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425210,TORN HEX GALV 3/8X1-1/4,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425211,TORN HEX GALV 1/2X1-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425213,TORN HEX GALV 1/2X4-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425226,TORN HEX GALV 5/8X2-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425227,TORN HEX GALV 5/8X3,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425228,TORN HEX GALV 1/4X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425237,TORNILLO C/REDONDA 3/16X6,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425275,TORNILLO C/HEX INTERNA 1/2X1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425291,TORNILLO C/CUADRADA 3/8X2-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425292,TORNILLO A/NOXIDABLE HEX 3/8X3-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425321,TORNILLO C/REDONDA 1/4X2-1/2 GAL,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425327,TORNILLO PUNTA BROCA 3/16X3/4,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425335,TORNILLO P.B P/ZINC 1/4X2-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425340,TORN HEX G-5 1/4X4-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425341,TORNILLO C/REDONDA 1/4X2 GALV COMPLET,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425345,TORNILLO ALLEN CILIDRICO 1/2X1-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425348,TORN HEX P/LAMI 1-1/2X12,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425352,TORN HEX R/FINA 1/2X3 C/TUERCA,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425380,TORN PLATINADO 5/16X1 H.G.,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425385,TORN PLATI 3/8X1-1/2 H.G.,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425390,TORNILLO C/REDONDO 3/16X3,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425391,TORNILLO GOLOSO 12X2-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425392,TORNILLO GOLOSO 14X3,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425393,TORNILLO GOLOSO 6X1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425395,TORNILLO TIRANFONDO 1/4X14 ASBESTO,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425398,TORNILLO ACE/INOX 1/4X1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425399,TORNILLO ACE/INOX 3/16X1 COMPLETO,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425400,TORN HEX CAB/RED 3/16X1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425401,TORNILLO C/REDONDO 3/16X1-1/2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425403,TORNILLO C/REDONDO 3/16X1,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425404,TORNILLO ACE/INOX 1/4X2,PRODUCTO
TORNILLERIA,OTROS TORNILLOS,,425405,TORNILLO ACE/INOX 3/8X2 COMPLETO,PRODUCTO
